ID,DESCRIPTION,DESCRIPTION,Energy (kcal),F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks),Protein (g),"Fiber, total dietary (g)","Vitamin A, RAE (mcg_RAE)",Vitamin C (mg),Vitamin E (alpha-tocopherol) (mg),Calcium (mg),"Iron
(mg)",Magnesium (mg),Potassium (mg),"Fatty acids, total saturated (g)",Sodium (mg),Added Sugar (g)
11411400,"Yogurt, Greek, whole milk, plain","Yogurt, Greek, whole milk, plain",97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.0,0.0,4.39,0.0,0.0,9.0,0.0,2,0.0,0.01,100,0.0,11,141,2.395,35,0.0
11411410,"Yogurt, Greek, low fat milk, plain","Yogurt, Greek, low fat milk, plain",73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.0,0.0,1.31,0.0,0.0,9.95,0.0,90,0.8,0.04,115,0.04,11,141,1.23,34,0.0
11411420,"Yogurt, Greek, nonfat milk, plain","Yogurt, Greek, nonfat milk, plain",61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.0,0.0,0.0,0.0,0.0,10.3,0.0,1,0.0,0.01,111,0.07,11,141,0.108,36,0.0
11430000,"Yogurt, NS as to type of milk, fruit","Yogurt, NS as to type of milk, fruit",89,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.76,1.19,0.0,4.66,0.1,12,1.8,0.04,163,0.13,15,215,0.881,65,4.998
11431000,"Yogurt, whole milk, fruit","Yogurt, whole milk, fruit",87,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,2.26,0.7,0.0,3.1,0.1,24,1.5,0.07,109,0.1,11,146,1.845,44,2.94
11432000,"Yogurt, low fat milk, fruit","Yogurt, low fat milk, fruit",89,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.76,1.19,0.0,4.66,0.1,12,1.8,0.04,163,0.13,15,215,0.881,65,4.998
11433000,"Yogurt, nonfat milk, fruit","Yogurt, nonfat milk, fruit",83,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.0,1.33,0.0,5.09,0.1,2,1.8,0.01,177,0.14,17,234,0.103,72,5.586
11433990,"Yogurt, Greek, NS as to type of milk, fruit","Yogurt, Greek, NS as to type of milk, fruit",105,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,1.96,1.72,0.0,8.17,1.0,31,0.7,0.02,88,0.07,10,129,1.599,33,7.224
11434000,"Yogurt, Greek, whole milk, fruit","Yogurt, Greek, whole milk, fruit",106,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,2.39,1.9,0.0,7.33,0.0,46,0.0,0.07,100,0.0,10,113,1.599,37,7.9799999999999995
11434010,"Yogurt, Greek, low fat milk, fruit","Yogurt, Greek, low fat milk, fruit",105,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,1.96,1.72,0.0,8.17,1.0,31,0.7,0.02,88,0.07,10,129,1.599,33,7.224
11434020,"Yogurt, Greek, nonfat milk, fruit","Yogurt, Greek, nonfat milk, fruit",83,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.0,1.79,0.0,8.06,0.6,0,0.2,0.02,97,0.09,10,133,0.103,32,7.518000000000001
11434090,"Yogurt, NS as to type of milk, flavors other than fruit","Yogurt, NS as to type of milk, flavors other than fruit",73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.91,0.71,0.0,5.09,0.0,14,0.8,0.03,178,0.08,16,227,0.97,68,2.9819999999999998
11434100,"Yogurt, whole milk, flavors other than fruit","Yogurt, whole milk, flavors other than fruit",77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.0,2.51,1.19,0.0,3.3,0.0,26,0.5,0.06,115,0.05,11,147,1.991,44,4.998
11434200,"Yogurt, low fat milk, flavors other than fruit","Yogurt, low fat milk, flavors other than fruit",73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.91,0.71,0.0,5.09,0.0,14,0.8,0.03,178,0.08,16,227,0.97,68,2.9819999999999998
11434300,"Yogurt, nonfat milk, flavors other than fruit","Yogurt, nonfat milk, flavors other than fruit",66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.71,0.0,5.56,0.0,2,0.9,0.0,193,0.09,18,247,0.113,75,2.9819999999999998
11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit","Yogurt, Greek, NS as to type of milk, flavors other than fruit",95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.0,1.89,1.32,0.0,8.64,0.0,110,0.0,0.02,100,0.04,10,123,1.465,40,5.5440000000000005
11435010,"Yogurt, Greek, whole milk, flavors other than fruit","Yogurt, Greek, whole milk, flavors other than fruit",111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,3.84,1.29,0.0,8.47,0.0,125,0.0,0.08,98,0.04,10,121,2.674,39,5.418
11435020,"Yogurt, Greek, low fat milk, flavors other than fruit","Yogurt, Greek, low fat milk, flavors other than fruit",95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.0,1.89,1.32,0.0,8.64,0.0,110,0.0,0.02,100,0.04,10,123,1.465,40,5.5440000000000005
11435030,"Yogurt, Greek, nonfat milk, flavors other than fruit","Yogurt, Greek, nonfat milk, flavors other than fruit",78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.0,0.0,1.32,0.0,8.64,0.5,0,0.0,0.02,99,0.04,10,123,0.133,34,5.5440000000000005
11435100,"Yogurt, Greek, with oats","Yogurt, Greek, with oats",160,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.32,0.01,0.31,0.0,1.64,1.81,1.88,0.0,8.9,1.9,88,0.1,0.24,96,0.64,27,184,1.478,53,7.896
11436000,"Yogurt, liquid","Yogurt, liquid",72,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.0,0.0,0.66,1.24,0.0,3.71,0.1,10,1.4,0.03,131,0.1,12,171,0.701,53,5.208
11440010,"Chipotle dip, yogurt based","Chipotle dip, yogurt based",189,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.32,0.0,0.32,0.0,14.13,1.1,0.0,0.0,7.93,0.0,74,3.4,0.68,92,0.09,9,119,3.219,636,0.0
11440020,"Dill dip, yogurt based","Dill dip, yogurt based",191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.32,0.0,0.32,0.0,14.13,1.1,0.0,0.0,8.16,0.3,74,1.9,0.75,103,0.29,13,141,3.232,641,0.0
11440030,"Onion dip, yogurt based","Onion dip, yogurt based",159,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.31,0.06,0.25,0.0,11.12,1.07,0.0,0.0,6.82,0.2,66,1.1,0.53,93,0.08,10,126,2.713,507,0.0
11440040,"Ranch dip, yogurt based","Ranch dip, yogurt based",195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.36,0.04,0.32,0.0,14.13,1.1,0.0,0.0,8.48,0.3,74,1.9,0.75,114,0.29,14,154,3.267,646,0.0
11440050,"Spinach dip, yogurt based","Spinach dip, yogurt based",158,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.31,0.06,0.25,0.0,11.12,1.07,0.0,0.0,7.02,0.3,112,0.7,0.8,103,0.21,15,136,2.721,514,0.0
11440060,Tzatziki dip,Tzatziki dip,92,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.0,3.46,2.46,0.0,0.0,5.35,0.2,3,2.0,0.52,64,0.14,11,139,1.838,307,0.0
11440070,"Vegetable dip, yogurt based","Vegetable dip, yogurt based",191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.32,0.0,0.32,0.0,14.13,1.1,0.0,0.0,8.16,0.3,74,1.9,0.75,103,0.29,13,141,3.232,641,0.0
11446000,"Yogurt parfait, low fat, with fruit","Yogurt parfait, low fat, with fruit",84,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.42,1.12,0.0,3.36,1.1,30,14.3,0.25,105,0.49,17,189,0.525,49,4.704000000000001
11459990,"Frozen yogurt, NFS","Frozen yogurt, NFS",127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,3.03,1.74,0.0,3.0,0.0,49,0.7,0.09,100,0.46,10,156,2.326,63,7.308
11460000,"Frozen yogurt, vanilla","Frozen yogurt, vanilla",127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,3.03,1.74,0.0,3.0,0.0,49,0.7,0.09,100,0.46,10,156,2.326,63,7.308
11460100,"Frozen yogurt, chocolate","Frozen yogurt, chocolate",131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,3.03,1.58,0.0,3.0,2.3,39,0.0,0.09,100,0.46,25,234,2.272,63,6.636000000000001
11460500,"Frozen yogurt, soft serve, vanilla","Frozen yogurt, soft serve, vanilla",159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,5.06,2.71,0.0,4.0,0.0,59,0.8,0.11,143,0.3,14,211,3.42,87,11.382
11460510,"Frozen yogurt, soft serve, chocolate","Frozen yogurt, soft serve, chocolate",160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,5.23,2.66,0.0,4.31,0.7,58,0.8,0.11,143,0.57,24,237,3.513,86,11.172
11461200,Frozen yogurt sandwich,Frozen yogurt sandwich,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.0,1.25,4.36,3.45,0.0,3.9,0.8,38,0.5,0.25,83,1.35,21,170,2.805,192,14.490000000000002
11461210,"Frozen yogurt bar, vanilla","Frozen yogurt bar, vanilla",127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,3.03,1.74,0.0,3.0,0.0,49,0.7,0.09,100,0.46,10,156,2.326,63,7.308
11461220,"Frozen yogurt bar, chocolate","Frozen yogurt bar, chocolate",131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,3.03,1.58,0.0,3.0,2.3,39,0.0,0.09,100,0.46,25,234,2.272,63,6.636000000000001
11461250,"Frozen yogurt cone, chocolate","Frozen yogurt cone, chocolate",142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,3.14,1.57,0.0,3.2,2.3,37,0.0,0.12,97,0.59,25,229,2.23,71,6.594
11461260,"Frozen yogurt cone, vanilla","Frozen yogurt cone, vanilla",139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,3.15,1.73,0.0,3.2,0.1,47,0.7,0.12,97,0.59,11,154,2.282,71,7.266
11461300,"Frozen yogurt cone, vanilla, waffle cone","Frozen yogurt cone, vanilla, waffle cone",143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,3.03,2.0,0.0,3.29,0.1,46,0.7,0.09,97,0.69,11,155,2.223,77,8.4
11461320,"Frozen yogurt cone, chocolate, waffle cone","Frozen yogurt cone, chocolate, waffle cone",147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,3.03,1.85,0.0,3.29,2.3,37,0.0,0.09,97,0.69,25,229,2.172,77,7.7700000000000005
11480010,"Yogurt, whole milk, baby food","Yogurt, whole milk, baby food",61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.0,0.0,2.64,0.0,0.0,3.47,0.0,27,0.5,0.06,121,0.05,12,155,2.096,46,0.0
11480020,"Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, NFS","Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, NFS",98,0.08,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.0,1.71,1.5,0.0,3.4,0.3,24,1.4,0.07,107,0.15,15,149,1.84,41,6.300000000000001
11480030,"Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus iron","Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus iron",92,0.08,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.0,1.71,1.52,0.0,3.05,0.6,22,3.6,0.09,98,4.18,15,143,1.582,38,6.384
11480040,"Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus DHA","Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus DHA",98,0.08,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.0,1.71,1.5,0.0,3.4,0.3,24,1.4,0.07,107,0.15,15,149,1.84,41,6.300000000000001
11511000,"Chocolate milk, NFS","Chocolate milk, NFS",67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.0,0.76,0.0,3.39,0.0,64,1.0,0.04,127,0.27,13,182,0.0,79,3.192
11511100,"Chocolate milk, ready to drink, whole","Chocolate milk, ready to drink, whole",83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,2.78,1.03,0.0,3.17,0.8,27,0.9,0.07,112,0.24,13,167,2.104,60,4.3260000000000005
11511200,"Chocolate milk, ready to drink, reduced fat","Chocolate milk, ready to drink, reduced fat",76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,1.29,1.04,0.0,2.99,0.7,64,0.0,0.04,109,0.24,14,169,1.177,66,4.368
11511300,"Chocolate milk, ready to drink, fat free","Chocolate milk, ready to drink, fat free",67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.0,0.76,0.0,3.39,0.0,64,1.0,0.04,127,0.27,13,182,0.0,79,3.192
11511400,"Chocolate milk, ready to drink, low fat","Chocolate milk, ready to drink, low fat",64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.5,1.13,0.0,3.46,0.1,52,0.4,0.0,129,0.23,13,172,0.616,65,4.7459999999999996
11511550,"Chocolate milk, ready to drink, reduced sugar, NS as to milk","Chocolate milk, ready to drink, reduced sugar, NS as to milk",57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.43,0.5,0.0,3.43,0.0,96,0.0,0.0,122,0.16,13,168,0.616,66,2.1
11511600,"Chocolate milk, ready to drink, low fat (Nesquik)","Chocolate milk, ready to drink, low fat (Nesquik)",64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.5,1.13,0.0,3.46,0.1,52,0.4,0.0,129,0.23,13,172,0.616,65,4.7459999999999996
11511610,"Chocolate milk, ready to drink, fat free (Nesquik)","Chocolate milk, ready to drink, fat free (Nesquik)",67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.0,0.76,0.0,3.39,0.0,64,1.0,0.04,127,0.27,13,182,0.0,79,3.192
11511700,"Chocolate milk, ready to drink, low fat, no sugar added (Nesquik)","Chocolate milk, ready to drink, low fat, no sugar added (Nesquik)",64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.5,0.0,0.0,3.46,0.1,52,0.4,0.0,129,0.23,13,172,0.616,65,0.0
11512010,"Hot chocolate / Cocoa, ready to drink","Hot chocolate / Cocoa, ready to drink",91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.93,2.38,0.0,2.72,0.0,68,0.2,0.03,102,0.0,17,152,0.903,60,9.996
11512020,"Hot chocolate / Cocoa, ready to drink, made with nonfat milk","Hot chocolate / Cocoa, ready to drink, made with nonfat milk",78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.0,2.41,0.0,2.79,0.0,52,0.0,0.0,107,0.0,18,159,0.04,61,10.122000000000002
